BV1ix411T7JD,1240008,1,171,电子竞技,1,http://i2.hdslb.com/bfs/archive/fd5ee841bcdf6ff593f16b27a9a941cb5c563a1e.jpg,【谐星星际2】6.27 每周谐星秀 第五期-特别篇-,1404023433,1497425318,自制 用脚打星际VS大吐槽时代     【为何吐槽大喊ASS WE CAN，这里面又有怎样的辛酸事，是什么让他如此奔溃。一切尽在第五期中。【星际毒奶强劲持，骚年，来一发吗？     和谐弹幕，和谐游戏。群：104106980,0,4399,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,927829,VixSaunders,https://i1.hdslb.com/bfs/face/4c978742e992f96fc8e1e0f5dc68ab97a7ddf62c.jpg,1240008,2236,35,12,0,18,5,0,0,0,0,,,,1878620,640,360,0,,0,False,False,False,False,False,,,1240008
BV1ix411T7Jf,1240000,1,65,网络游戏,1,http://i2.hdslb.com/bfs/archive/2ab666e764b8f49e3e9c3cc260b47c8c29bb9b7b.jpg,【毒奶粉】我有开海豚  我开TX加速器你怕不怕？,1404023337,1497427971,自制 阿拉就是两个逗逼对着卡的娱乐啦  真是辛苦了呢=w=,0,1080,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3654022,LJ嘎嘎,http://i1.hdslb.com/bfs/face/78fc70b1dbca25d92708445700e5eb249686e9e7.jpg,1240000,833,7,4,0,1,6,0,0,0,0,,,,1878607,480,360,0,,0,False,False,False,False,False,,,1240000
BV1ix411T7nc,1240006,1,17,单机游戏,1,http://i2.hdslb.com/bfs/archive/48ffdf0a020aef83976aee84d9faedffe6490f6c.jpg,【毒奶粉MV】鳗鱼的小苹果~,1404023427,1497407261,自制 up主吃药了，但感觉还是很萌萌哒~,0,124,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,243401,云翼Dec,https://i2.hdslb.com/bfs/face/4d5b16217f07f234324fe86606af9cbebba629f3.jpg,1240006,4338,54,24,7,18,3,0,0,0,0,,,,1878617,640,360,0,,0,False,False,False,False,False,,,1240006
BV1ix411T7nA,1240004,3,136,音游,1,http://i0.hdslb.com/bfs/archive/755e81ec66bac20794ab1a82aa2524413bed72d9.jpg,你见过这么多触手的游戏吗！,1404023370,1497425294,"自制 这个游戏主要是庆祝真渣组两周年，当失忆的少女在陌生的床上醒来……她面对的是由的无数个破碎的平行世界所连接起来的不可思议的世界……（1P音量问题，可能解说声音比较小。2,3P都是正常的）",0,7801,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,917617,教官零,http://i0.hdslb.com/bfs/face/76fb49ec16819f125e4885ea4f3d058ff50a4280.jpg,1240004,23123,239,9,204,16,7,0,0,20,0,,,,1878611,448,342,0,,0,False,False,False,False,False,,,1240004
BV1ix411T7JQ,1240015,1,130,音乐综合,2,http://i0.hdslb.com/bfs/archive/b21032cb49b3fdd6a38d5d7bec76f712d4c7c6a9.jpg,无论怎样都想传达给你 - 好想告诉你 - OP,1404023613,1497426636,黑长直天然呆的爽子跟亚撒西的风早君终于在一起了(第二季最后一集）!!!,0,58,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2189957,pyjsama,http://i2.hdslb.com/bfs/face/bda5c1de8563597a40941692ed2fd2466fc9c9fd.jpg,1240015,3500,20,2,87,14,35,0,0,9,0,,,,1878634,640,360,0,,0,False,False,False,False,False,,,1240015
BV1ix411T7J6,1240018,1,171,电子竞技,1,http://i2.hdslb.com/bfs/archive/3bf14619d0c94383c6c4b88084590d69723150f7.jpg,300英雄强袭自由,1404023639,1497427577,自制 第一次投的作品很多方面都不是很完善大家多多见谅其实是来试水的orz，视频主要是给一些玩300英雄的各位看下强袭自由是如何使用的一些打法希望大家喜欢,0,3033,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3103450,刹那-徐少卿,http://i1.hdslb.com/bfs/face/d0da4ad9f81ff9baa9e5bd3314e2a764f15d5c57.jpg,1240018,1376,36,1,0,0,1,0,0,1,0,,,,1878639,672,378,0,,0,False,False,False,False,False,,,1240018
BV1ix411T7Jh,1240027,1,21,日常,2,http://i0.hdslb.com/bfs/archive/7b12a0d6eda50d61ebc21fcdc4af8fca0ca6f819.png,【youtube奇趣精选】不敢相信!他们居然同岁!!,1404023773,1497427008,腾讯 【youtube奇趣精选】不敢相信!他们居然同岁!!,0,103,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2545136,浪子fan,https://i2.hdslb.com/bfs/face/1465d2179b56df087492748b7e513ab59ef12cd6.jpg,1240027,1941,33,2,2,0,2,0,0,0,0,,,,1878652,480,270,0,,0,False,False,False,False,False,,,1240027
BV1ix411T7JY,1240025,1,30,VOCALOID·UTAU,2,http://i1.hdslb.com/bfs/archive/d17a6fc03936c2dce9add2ce2ee600c0398a17ab.jpg,【初音ミクsoft】你的手,1404023739,1497425772,"sm23763520 初めて触れた、君の体温。
そんな特別が、いつか、日常になった。
音楽/動画：トミー
繪：ハラダミユキ
字幕：さと
歌曲320K mp3：http://pan.baidu.com/s/1kTupiBX",0,279,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1492948,疗,http://i1.hdslb.com/bfs/face/7fa252ec626c9996d5300b6bd664e0bd986fcf1a.jpg,1240025,624,8,0,18,7,2,0,0,3,0,,,,1878651,640,360,0,,0,False,False,False,False,False,,,1240025
BV1ix411T7nh,1240033,1,65,网络游戏,1,http://i0.hdslb.com/bfs/archive/2e243b5c9060c2a6ab370822dad2609f0a0770aa.jpg, 国服玩家 RuanY自由高达(HiMAT模式) 作战视频,1404023852,1497407399,自制 随手录 5场全是在一个房间打的 进阿斯兰的内战房玩玩~ 渣技术 听听歌吧~,0,718,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,244267,牧濑红莉栖SAMA,http://i2.hdslb.com/bfs/face/8280d059e6335894af9110d8ae78a3ea331910f7.jpg,1240033,477,3,10,1,3,4,0,0,0,0,,,,1878667,640,360,0,,0,False,False,False,False,False,,,1240033
BV1ix411T7nv,1240037,1,24,MAD·AMV,1,http://i2.hdslb.com/bfs/archive/3e3763ada792676be33a16614ec3cacf71875094.jpg,【AMV】RWBY&Roundtable Rival,1404023949,1497426141,自制 这（前）阵子很喜欢听Lindsey Stirling的曲子，正好手头有RWBY的素材，就剪来看看喽~,0,203,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1773329,吃草的长耳朵,http://i2.hdslb.com/bfs/face/bfb30a0847882a517144fd603e57a985f95c8d4e.jpg,1240037,3387,33,23,80,63,20,0,0,19,0,,,,2036146,640,360,0,,0,False,False,False,False,False,,,1240037
BV1ix411T7ne,1240038,1,158,穿搭,2,http://i0.hdslb.com/bfs/archive/9aa656a1fb207758e3a9f3a26dc746ca07ec6ad2.jpg,美女夏季服装介绍,1404023962,1497427008,腾讯 美女夏季服装介绍,0,168,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2545136,浪子fan,https://i2.hdslb.com/bfs/face/1465d2179b56df087492748b7e513ab59ef12cd6.jpg,1240038,3664,20,1,5,0,2,0,0,2,0,,,,1878676,640,360,0,,0,False,False,False,False,False,,,1240038
BV1ix411T7n8,1240034,1,21,日常,1,http://i1.hdslb.com/bfs/archive/29a0b581c4091c7ecd27f5ffbce40413e2a2d8d0.jpg,【泰版浪漫满屋】what makes you beautiful 剧情版,1404023883,1497428698,自制。让我们一起温故知新(╯▽╰)剧情精简版，逗比夫妇的日常欢乐生活，小破团友情献声，预祝二位新婚快乐~合体快乐~期待逗比夫妇版的《一吻定情》，阿婆主去预约厕所的位置哒╰(￣▽￣)╮,0,239,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4677494,一粒米酱,https://i2.hdslb.com/bfs/face/efeed1e2928b0cfb87ba14f6950a64d634d8427b.jpg,1240034,7184,54,6,71,8,7,0,0,1,0,,,,1878669,640,360,0,,0,False,False,False,False,False,,,1240034
BV1ix411T7nL,1240048,1,21,日常,2,http://i0.hdslb.com/bfs/archive/054a7a26ec98d62e41e074625bae6455eb148120.png,那些得罪了化妆师的明星惨状,1404024230,1497427008,腾讯 那些得罪了化妆师的明星惨状,0,159,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2545136,浪子fan,https://i2.hdslb.com/bfs/face/1465d2179b56df087492748b7e513ab59ef12cd6.jpg,1240048,5371,88,1,14,1,18,0,0,2,0,,,,1878710,480,270,0,,0,False,False,False,False,False,,,1240048
BV1ix411T7nn,1240043,1,21,日常,1,http://i0.hdslb.com/bfs/archive/e9fa2d827835ddfa8216303932eba9c1d6c6b5a7.jpg, 【古剑二】谢沈谢】 七分钟的人生(真！全黑,1404024140,1497426280,自制 正直，捂脸，乱剪，勿打，我是不会放学后不走和你们一起谈人生的……懒癌晚期QUQ过阵子再弄视频,0,411,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1895920,魔法柠檬精,http://i1.hdslb.com/bfs/face/74472254f9bfcec739974006a0c51b6fbfd0fa6d.jpg,1240043,2209,29,6,26,9,13,0,0,5,0,,,,1878703,640,480,0,,0,False,False,False,False,False,,,1240043
BV1ix411T7ns,1240047,1,65,网络游戏,1,http://i2.hdslb.com/bfs/archive/ee29d4a2ae2594bc8ba98215a8827bb5f21a6ce2.jpg,【爬丝实况】逗比雀龙之旅〖No.2 雀龙门真是一个声控游戏~〗,1404024208,1497424638,原创自压 事实证明，爬丝只要一打麻将，粗口就不断。由于录制后发现粗口太多，光消音就消了一个多小时……哎呀呀，宫保鸡丁和溜肉段哪个更好吃呢哎呀呀~~~好吧，我重感冒加上发牌姬确实不科学，粗口多了点请见谅……【那么，我特么来填坑来了卧槽！！！】这真的不是声控游戏么？？【爬丝Q群：136772393】【爬丝QQ：1253053120】【爬丝淘宝：pass7.taobao.com】【爬丝个人主页：pass7.ml】,0,1399,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,629136,passの伤痕,https://i0.hdslb.com/bfs/face/1472884572972c5c9a57545e83719925c4edac60.jpg,1240047,1748,59,15,2,18,3,0,0,1,0,,,,1878709,636,360,0,,0,False,False,False,False,False,,,1240047
BV1ix411T7nG,1240051,1,17,单机游戏,1,http://i1.hdslb.com/bfs/archive/1b5d2cb67fccd75ecf7279461e0337cc4eb53214.jpg,【默寒】这是一个悲伤而感人的故事,1404024246,1497425514,自制 转自优酷 本期游戏萌大耐推荐游戏 - 勇敢的心：世界大战 育碧的游戏总是有股淡淡的忧伤，一个以解谜为主的游戏，总体感觉很不错的，特别是音乐和剧情方面。,0,2218,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1323620,KyLin默寒,https://i2.hdslb.com/bfs/face/dc8151d574141fc308c67846693470d956f0f579.jpg,1240051,856,40,4,1,1,3,0,0,0,0,,,,1878714,672,378,0,,0,False,False,False,False,False,,,1240051
BV1ix411T7nJ,1240052,1,17,单机游戏,1,http://i0.hdslb.com/bfs/archive/14043a3748250094a37d7867db0735130fcc17fd.jpg,I Wanna Be The Dark Blue part.1,1404024287,1497428291,自制 由于时间问题暂时没通，依旧手残,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4119855,☆相似★,http://i0.hdslb.com/bfs/face/1fa908e56c3885900c49b94745f9908fb435d7e9.jpg,1240052,349,19,1,0,1,2,0,0,0,0,,,,1878715,448,336,0,,0,False,False,False,False,False,,,1240052
BV1ix411T7nj,1240055,1,228,人文历史,2,http://i2.hdslb.com/bfs/archive/2d3cb1cc913438c7b09eba72b6dbd190f413a33e.jpg, [人文地图]四国岛纪行 香川（下）,1404024321,1497425146,央视 最后一集  德岛（上）无限审核中……,0,1797,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,863385,胖云间,http://i0.hdslb.com/bfs/face/85596b438bb89cc41a77ce9fab36d10f0b6623e1.jpg,1240055,565,4,0,38,0,5,0,0,1,0,,,,1878720,640,360,0,,0,False,False,False,False,False,,,1240055
BV1ix411T7nM,1240063,1,25,MMD·3D,2,http://i0.hdslb.com/bfs/archive/4556bd1cdab60b67dab2f2ef2a027f86cb3162a9.jpg,【MMD/虎兔】男子漢的 Just a Game【劇場版捏他注意】,1404024573,1497427557,"sm23862869 
男子漢的 Just a Game，其實是劇場版The Rising的後續劇情捏他，大致是講為了慶祝Tiger and Barnaby的重組迴歸，Hero上級聯盟的所有男子漢在酒吧包廂開慶祝會，每個人都上臺和虎叔一起跳舞（除了獅子）~後半段劇情的bgm是星のすみか鋼琴版，滿煽情的。 召喚野翻譯生字幕君~",0,2762,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3084411,akaliusi,http://i0.hdslb.com/bfs/face/b23093e50a26aafbbf76abea5d18cbaf472b4e5c.jpg,1240063,1467,176,3,121,14,10,0,0,3,0,,,,1878737,854,480,0,,0,False,False,False,False,False,,,1240063
BV1ix411T7n3,1240060,1,130,音乐综合,2,http://i1.hdslb.com/bfs/archive/4040dc646da68aed0a21ae88f24639e6d7ca6696.jpg,单相思 - 好想告诉你 - ED,1404024505,1497426636,"Kazehaya：Sawako！(∩_∩)
Sawako：Kazehaya ....o ha you... (@^_^@)",0,67,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2189957,pyjsama,http://i2.hdslb.com/bfs/face/bda5c1de8563597a40941692ed2fd2466fc9c9fd.jpg,1240060,1764,10,1,26,12,20,0,0,8,0,,,,1885696,638,360,0,,0,False,False,False,False,False,,,1240060
BV1vx411T7Q5,1240073,1,130,音乐综合,2,http://i0.hdslb.com/bfs/archive/0e437c0b3dd48c54d1f09c9b19f1b4da9e14032c.jpg,【罪恶王冠】这个世界的悲伤与美丽 OP/βios,1404024821,1497427869,影逸丶 是怪物也无所谓。即使假的感情，我要保护集。因为我就是我。哪怕是假的，但是对我来说那就是唯一的真实！,0,166,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3492600,账号已注销,https://i0.hdslb.com/bfs/face/member/noface.jpg,1240073,5191,116,6,89,13,21,0,0,7,0,,,,1878760,640,352,0,,0,False,False,False,False,False,,,1240073
BV1vx411T7QE,1240077,1,130,音乐综合,2,http://i1.hdslb.com/bfs/archive/89a6a8ccaa89df25172776d17daf3901dc78fe02.jpg,明日的街道 - 图书馆战争 - OP,1404024908,1497426636,YinYueTai.com 为了公序良俗等理由，政府制定了侵犯人权的“媒体净化法”，并成立了“媒体净化委员会”与“净化特务机关”来进行净化工作。与这个强权机关对抗的唯一组织，即为“图书馆”。一群热爱图书馆自由的人们，武装自己与净化机关进行战争，守护图书馆的自由。笠原郁在高中的某一天看到了想买的书，却遇上了净化委员会的成员，这时却出现了一名男人，使对方离开。西元2019年（正化31年），笠原郁加入了战争……,0,80,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2189957,pyjsama,http://i0.hdslb.com/bfs/face/bda5c1de8563597a40941692ed2fd2466fc9c9fd.jpg,1240077,1320,5,0,16,1,13,0,0,3,0,,,,1878765,640,360,0,,0,False,False,False,False,False,,,1240077
BV1vx411T7Qu,1240086,1,25,MMD·3D,2,http://i2.hdslb.com/bfs/archive/057437c44198842fd7faa479ac53bb2fd5f34a7a.jpg,【APH/MMD】恶友喵组EVERYBODY,1404025105,1497423665,sm23881818 恶友组百玩不腻的everybody，就算是萌猫也一样死蠢www,0,99,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,329388,佐藤。,http://i0.hdslb.com/bfs/face/8647885f35f486427917f9892a596d544b7b1883.jpg,1240086,4334,145,5,374,14,26,0,0,31,0,,,,1878785,640,360,0,,0,False,False,False,False,False,,,1240086
BV1vx411T7Qw,1240093,1,59,演奏,1,http://i1.hdslb.com/bfs/archive/625493c7d7749d53f83b7ad323d39fc4ebb75da9.jpg, 【黑管】B站周排行BGM+入站曲,1404025297,1497424051,自制 周刊哔哩哔哩排行榜的BGM加上bilibili入站曲。耳朵是能听出任何音乐的谱子的。刷B站2年多了，看了几十次的周刊哔哩哔哩排行，太喜欢 夏之随想了（谢谢@av533344）。自己翻译了谱子，要的可以留邮箱。管出了点问题，所以又吹错多包容啊~谢谢支持~,0,124,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,436183,我是Tommy君,https://i1.hdslb.com/bfs/face/ba528a467e2779baff6dc82a4ee19a357aaf4e4d.jpg,1240093,4587,21,8,34,16,6,0,0,7,0,,,,1878812,480,360,0,,0,False,False,False,False,False,,,1240093
BV1vx411T7Dd,1240091,1,130,音乐综合,2,http://i0.hdslb.com/bfs/archive/f2e7cdb153f56d9868fd4d21bc539088c56fb4a1.jpg,Changes - 图书馆战争 - ED,1404025252,1497426636,YinYueTai.com 为了公序良俗等理由，政府制定了侵犯人权的“媒体净化法”，并成立了“媒体净化委员会”与“净化特务机关”来进行净化工作。与这个强权机关对抗的唯一组织，即为“图书馆”。一群热爱图书馆自由的人们，武装自己与净化机关进行战争，守护图书馆的自由。笠原郁在高中的某一天看到了想买的书，却遇上了净化委员会的成员，这时却出现了一名男人，使对方离开。西元2019年（正化31年），笠原郁加入了战争……,0,79,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2189957,pyjsama,http://i0.hdslb.com/bfs/face/bda5c1de8563597a40941692ed2fd2466fc9c9fd.jpg,1240091,1074,4,1,15,2,13,0,0,4,0,,,,1878809,640,360,0,,0,False,False,False,False,False,,,1240091
BV1vx411T7Qc,1240094,1,130,音乐综合,2,http://i0.hdslb.com/bfs/archive/ea8205b90bc90a30e851433317aedd02a8882dfe.jpg,Stay Gold【To神谷浩史】[含微野神],1404025300,1497427618,转载【视频By via.炎阳照雪】 想把宇多田光的《Stay Gold》唱给卡米亚，希望他能够一直这样天真无邪地微笑着直到永远，希望他的灵魂能够继续温柔地闪耀着光辉。,0,316,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3175472,芒果想要吃芒果丶,http://i2.hdslb.com/bfs/face/b77ebacb7ba5cde6187c47fa5e9d97f0bfb5e6fb.jpg,1240094,1085,50,1,22,5,12,0,0,2,0,,,,1878856,512,288,0,,0,False,False,False,False,False,,,1240094
BV1vx411T7Q2,1240106,1,17,单机游戏,1,http://i2.hdslb.com/bfs/archive/00b1c86c3e852009ec78137458bde1f7eda40e1b.jpg,妖妖剑戟梦想 视频录制测试,1404025612,1497414436,自制东方project同人游戏录制 萌新第一次尝试录视频， o(*￣▽￣*)ブ渣操作不小心被⑨给打败了哈哈~,0,538,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,286161,本气陶陶,https://i0.hdslb.com/bfs/face/dfe77fd9fb029011dbdde35e6960f652ead8ee84.jpg,1240106,196,12,2,0,2,0,0,0,0,0,,,,1878846,640,360,0,,0,False,False,False,False,False,,,1240106
